prediction,original_song_id,user_id,song_id,title,artist_name,popularity_prediction,song_rank
78,SOQMHAR12A8C13E726,d8e6fa08d73821f305b9a3af1cf1e0a704473d82,SOXWYZP12AF72A42A6,Cosmic Love,Florence + The Machine,0.9161084532792769,1
78,SOQMHAR12A8C13E726,7d068212c72cc9bc67ebfcabb93c5ace75b78bee,SOXWYZP12AF72A42A6,Cosmic Love,Florence + The Machine,0.9161084532792769,1
34,SOSGXZP12A8C13E73B,d8e6fa08d73821f305b9a3af1cf1e0a704473d82,SONIQRE12AF72A2B02,Bring Me To Life,Evanescence,1.0,1
34,SOSGXZP12A8C13E73B,6c966bdfc8ef4699fe1814e18573419b725d94e6,SONIQRE12AF72A2B02,Bring Me To Life,Evanescence,1.0,1
34,SOSGXZP12A8C13E73B,d8e6fa08d73821f305b9a3af1cf1e0a704473d82,SONIQRE12AF72A2B02,Bring Me To Life,Evanescence,1.0,1
34,SOSGXZP12A8C13E73B,6c966bdfc8ef4699fe1814e18573419b725d94e6,SONIQRE12AF72A2B02,Bring Me To Life,Evanescence,1.0,1
34,SOSGXZP12A8C13E73B,d8e6fa08d73821f305b9a3af1cf1e0a704473d82,SONIQRE12AF72A2B02,Bring Me To Life,Evanescence,1.0,1
34,SOSGXZP12A8C13E73B,6c966bdfc8ef4699fe1814e18573419b725d94e6,SONIQRE12AF72A2B02,Bring Me To Life,Evanescence,1.0,1
34,SOSGXZP12A8C13E73B,d8e6fa08d73821f305b9a3af1cf1e0a704473d82,SONIQRE12AF72A2B02,Bring Me To Life,Evanescence,1.0,1
34,SOSGXZP12A8C13E73B,6c966bdfc8ef4699fe1814e18573419b725d94e6,SONIQRE12AF72A2B02,Bring Me To Life,Evanescence,1.0,1
34,SOCBUQK12A8AE48B83,d8e6fa08d73821f305b9a3af1cf1e0a704473d82,SONIQRE12AF72A2B02,Bring Me To Life,Evanescence,1.0,1
34,SOCBUQK12A8AE48B83,6c966bdfc8ef4699fe1814e18573419b725d94e6,SONIQRE12AF72A2B02,Bring Me To Life,Evanescence,1.0,1
34,SOCBUQK12A8AE48B83,d8e6fa08d73821f305b9a3af1cf1e0a704473d82,SONIQRE12AF72A2B02,Bring Me To Life,Evanescence,1.0,1
34,SOCBUQK12A8AE48B83,6c966bdfc8ef4699fe1814e18573419b725d94e6,SONIQRE12AF72A2B02,Bring Me To Life,Evanescence,1.0,1
34,SOCBUQK12A8AE48B83,d8e6fa08d73821f305b9a3af1cf1e0a704473d82,SONIQRE12AF72A2B02,Bring Me To Life,Evanescence,1.0,1
34,SOCBUQK12A8AE48B83,6c966bdfc8ef4699fe1814e18573419b725d94e6,SONIQRE12AF72A2B02,Bring Me To Life,Evanescence,1.0,1
34,SOCBUQK12A8AE48B83,d8e6fa08d73821f305b9a3af1cf1e0a704473d82,SONIQRE12AF72A2B02,Bring Me To Life,Evanescence,1.0,1
34,SOCBUQK12A8AE48B83,6c966bdfc8ef4699fe1814e18573419b725d94e6,SONIQRE12AF72A2B02,Bring Me To Life,Evanescence,1.0,1
26,SOZGGXU12A67ADD3E4,ca9fb6d60f3261f783936a7ff48df2df176d5b3a,SOMDDGF12AB0189D4D,Schwarz ist das neue schwarz,Prinz Pi,0.41150686546485055,2
26,SOZGGXU12A67ADD3E4,762c6fa3791c68f5b530b91a3413a8f480df2099,SOZGGXU12A67ADD3E4,Sem Contencao,Bebel Gilberto,0.5908602981061548,1
91,SOPRGVH12A58A7A638,7d068212c72cc9bc67ebfcabb93c5ace75b78bee,SODQDEI12A8C13E72E,Ice Dragons,Noe Venable,0.48456252996792964,4
91,SOPRGVH12A58A7A638,5a44bfcaa1081e8b36ff76ec32c2ef73425ad2e9,SOPJLFV12A6701C797,Forgot About Dre,Dr. Dre / Eminem,0.6394040862654351,3
91,SOPRGVH12A58A7A638,ca9fb6d60f3261f783936a7ff48df2df176d5b3a,SOPRGVH12A58A7A638,Bang,Rye Rye / M.I.A.,0.7544485668385721,2
91,SOPRGVH12A58A7A638,ffad6a9352f87dbe61482e8a7dbb1bf8cf37c8be,SOIVBTY12A8C13A505,Roses,OutKast,0.8224184029964563,1
47,SOSZXMC12A6D4F7BE5,5a44bfcaa1081e8b36ff76ec32c2ef73425ad2e9,SOTKMXA12A6D4F672F,LDN,Lily Allen,0.7533057054108968,3
47,SOSZXMC12A6D4F7BE5,5a44bfcaa1081e8b36ff76ec32c2ef73425ad2e9,SOTKMXA12A6D4F672F,LDN,Lily Allen,0.7533057054108968,3
47,SOSZXMC12A6D4F7BE5,5a44bfcaa1081e8b36ff76ec32c2ef73425ad2e9,SOTKMXA12A6D4F672F,LDN,Lily Allen,0.7533057054108968,3
47,SOSZXMC12A6D4F7BE5,5a44bfcaa1081e8b36ff76ec32c2ef73425ad2e9,SOTKMXA12A6D4F672F,LDN,Lily Allen,0.7533057054108968,3
47,SOSZXMC12A6D4F7BE5,78d77cba6776c72ca78a52aa66f2526eabd86ea7,SOGGJYW12AAF3B49C3,Whispered Words (Pretty Lies),Dan Auerbach,0.8085193309855897,2
47,SOSZXMC12A6D4F7BE5,5a44bfcaa1081e8b36ff76ec32c2ef73425ad2e9,SOEBOWM12AB017F279,Hotel California,Eagles,0.9406301589603857,1
47,SOTKMXA12A6D4F672F,5a44bfcaa1081e8b36ff76ec32c2ef73425ad2e9,SOTKMXA12A6D4F672F,LDN,Lily Allen,0.7533057054108968,3
47,SOTKMXA12A6D4F672F,5a44bfcaa1081e8b36ff76ec32c2ef73425ad2e9,SOTKMXA12A6D4F672F,LDN,Lily Allen,0.7533057054108968,3
47,SOTKMXA12A6D4F672F,5a44bfcaa1081e8b36ff76ec32c2ef73425ad2e9,SOTKMXA12A6D4F672F,LDN,Lily Allen,0.7533057054108968,3
47,SOTKMXA12A6D4F672F,5a44bfcaa1081e8b36ff76ec32c2ef73425ad2e9,SOTKMXA12A6D4F672F,LDN,Lily Allen,0.7533057054108968,3
47,SOTKMXA12A6D4F672F,78d77cba6776c72ca78a52aa66f2526eabd86ea7,SOGGJYW12AAF3B49C3,Whispered Words (Pretty Lies),Dan Auerbach,0.8085193309855897,2
47,SOTKMXA12A6D4F672F,5a44bfcaa1081e8b36ff76ec32c2ef73425ad2e9,SOEBOWM12AB017F279,Hotel California,Eagles,0.9406301589603857,1
47,SOTKMXA12A6D4F672F,5a44bfcaa1081e8b36ff76ec32c2ef73425ad2e9,SOTKMXA12A6D4F672F,LDN,Lily Allen,0.7533057054108968,3
47,SOTKMXA12A6D4F672F,5a44bfcaa1081e8b36ff76ec32c2ef73425ad2e9,SOTKMXA12A6D4F672F,LDN,Lily Allen,0.7533057054108968,3
47,SOTKMXA12A6D4F672F,5a44bfcaa1081e8b36ff76ec32c2ef73425ad2e9,SOTKMXA12A6D4F672F,LDN,Lily Allen,0.7533057054108968,3
47,SOTKMXA12A6D4F672F,5a44bfcaa1081e8b36ff76ec32c2ef73425ad2e9,SOTKMXA12A6D4F672F,LDN,Lily Allen,0.7533057054108968,3
47,SOTKMXA12A6D4F672F,78d77cba6776c72ca78a52aa66f2526eabd86ea7,SOGGJYW12AAF3B49C3,Whispered Words (Pretty Lies),Dan Auerbach,0.8085193309855897,2
47,SOTKMXA12A6D4F672F,5a44bfcaa1081e8b36ff76ec32c2ef73425ad2e9,SOEBOWM12AB017F279,Hotel California,Eagles,0.9406301589603857,1
1,SOGSCTA12A6D4FBE69,ca9fb6d60f3261f783936a7ff48df2df176d5b3a,SOGSCTA12A6D4FBE69,S-Bahn-Surfen (2007 Digital Remaster),Spider Murphy Gang,0.0,2
1,SOGSCTA12A6D4FBE69,c53ac12f0b9396ab3f44f7b521d5925b10e991d3,SOISNQR12A8C136E83,Quero te Amar,Bonde Do Role,0.5422378246522243,1
52,SOTTDEK12A8AE476B6,ffad6a9352f87dbe61482e8a7dbb1bf8cf37c8be,SOINJVD12A6D4F91D3,My December,Linkin Park,0.8026022058944331,5
52,SOTTDEK12A8AE476B6,ffad6a9352f87dbe61482e8a7dbb1bf8cf37c8be,SOINJVD12A6D4F91D3,My December,Linkin Park,0.8026022058944331,5
52,SOTTDEK12A8AE476B6,ffad6a9352f87dbe61482e8a7dbb1bf8cf37c8be,SOINJVD12A6D4F91D3,My December,Linkin Park,0.8026022058944331,5
52,SOTTDEK12A8AE476B6,ffad6a9352f87dbe61482e8a7dbb1bf8cf37c8be,SOINJVD12A6D4F91D3,My December,Linkin Park,0.8026022058944331,5
52,SOTTDEK12A8AE476B6,98cb9a3feb48d15a8328ce16f1b32609698e11f2,SOTHABI12A58A7DACB,Perfectly Lonely,John Mayer,0.8100855691283187,4
52,SOTTDEK12A8AE476B6,d8e6fa08d73821f305b9a3af1cf1e0a704473d82,SOUJVIT12A8C1451C1,Savior,Rise Against,0.9181823430861558,2
52,SOTTDEK12A8AE476B6,5a44bfcaa1081e8b36ff76ec32c2ef73425ad2e9,SOUJVIT12A8C1451C1,Savior,Rise Against,0.9181823430861558,2
52,SOTTDEK12A8AE476B6,7d068212c72cc9bc67ebfcabb93c5ace75b78bee,SOTVJEN12A8C13B064,The Remedy (I Won't Worry) (New EQ'd LP Version),Jason Mraz,0.9301967088331791,1
52,SOWDLPO12A6D4F72BB,ffad6a9352f87dbe61482e8a7dbb1bf8cf37c8be,SOINJVD12A6D4F91D3,My December,Linkin Park,0.8026022058944331,5
52,SOWDLPO12A6D4F72BB,ffad6a9352f87dbe61482e8a7dbb1bf8cf37c8be,SOINJVD12A6D4F91D3,My December,Linkin Park,0.8026022058944331,5
52,SOWDLPO12A6D4F72BB,ffad6a9352f87dbe61482e8a7dbb1bf8cf37c8be,SOINJVD12A6D4F91D3,My December,Linkin Park,0.8026022058944331,5
52,SOWDLPO12A6D4F72BB,ffad6a9352f87dbe61482e8a7dbb1bf8cf37c8be,SOINJVD12A6D4F91D3,My December,Linkin Park,0.8026022058944331,5
52,SOWDLPO12A6D4F72BB,98cb9a3feb48d15a8328ce16f1b32609698e11f2,SOTHABI12A58A7DACB,Perfectly Lonely,John Mayer,0.8100855691283187,4
52,SOWDLPO12A6D4F72BB,d8e6fa08d73821f305b9a3af1cf1e0a704473d82,SOUJVIT12A8C1451C1,Savior,Rise Against,0.9181823430861558,2
52,SOWDLPO12A6D4F72BB,5a44bfcaa1081e8b36ff76ec32c2ef73425ad2e9,SOUJVIT12A8C1451C1,Savior,Rise Against,0.9181823430861558,2
52,SOWDLPO12A6D4F72BB,7d068212c72cc9bc67ebfcabb93c5ace75b78bee,SOTVJEN12A8C13B064,The Remedy (I Won't Worry) (New EQ'd LP Version),Jason Mraz,0.9301967088331791,1
13,SONJILQ12A67020456,9ae2abce15efa19998984882900850b927ebf7e1,SOXOHUM12A67ADC826,Scream For More,Kate Ryan,0.5782748931228445,5
13,SONJILQ12A67020456,42b31eaf0cbaa10e593438e2858ce74cdfa01191,SOPAETP12A8C131E3B,Anything New,Digitalism,0.7377035080280147,4
13,SONJILQ12A67020456,ffad6a9352f87dbe61482e8a7dbb1bf8cf37c8be,SOOLHCO12A8AE483FA,Death Whispered A Lullaby,Opeth,0.9039246053932132,3
13,SONJILQ12A67020456,d8e6fa08d73821f305b9a3af1cf1e0a704473d82,SOAFTRR12AF72A8D4D,Harder Better Faster Stronger,Daft Punk,1.0,1
13,SONJILQ12A67020456,5a44bfcaa1081e8b36ff76ec32c2ef73425ad2e9,SOAFTRR12AF72A8D4D,Harder Better Faster Stronger,Daft Punk,1.0,1
86,SOGTDJQ12A8C13324F,78d77cba6776c72ca78a52aa66f2526eabd86ea7,SOBJBEU12AF729D526,When The Lights Go Out,The Black Keys,0.7557743266894141,5
86,SOGTDJQ12A8C13324F,78d77cba6776c72ca78a52aa66f2526eabd86ea7,SORVYXQ12AB018C994,The Only One,The Black Keys,0.8281347879554659,4
86,SOGTDJQ12A8C13324F,c53ac12f0b9396ab3f44f7b521d5925b10e991d3,SOATJMN12AB0184D1E,Paradise Circus,Massive Attack,0.8545338206103034,2
86,SOGTDJQ12A8C13324F,ca9fb6d60f3261f783936a7ff48df2df176d5b3a,SOATJMN12AB0184D1E,Paradise Circus,Massive Attack,0.8545338206103034,2
86,SOGTDJQ12A8C13324F,d8e6fa08d73821f305b9a3af1cf1e0a704473d82,SOGTDJQ12A8C13324F,A-Punk (Album),Vampire Weekend,0.9043917443836874,1
86,SOATJMN12AB0184D1E,78d77cba6776c72ca78a52aa66f2526eabd86ea7,SOBJBEU12AF729D526,When The Lights Go Out,The Black Keys,0.7557743266894141,5
86,SOATJMN12AB0184D1E,78d77cba6776c72ca78a52aa66f2526eabd86ea7,SORVYXQ12AB018C994,The Only One,The Black Keys,0.8281347879554659,4
86,SOATJMN12AB0184D1E,c53ac12f0b9396ab3f44f7b521d5925b10e991d3,SOATJMN12AB0184D1E,Paradise Circus,Massive Attack,0.8545338206103034,2
86,SOATJMN12AB0184D1E,ca9fb6d60f3261f783936a7ff48df2df176d5b3a,SOATJMN12AB0184D1E,Paradise Circus,Massive Attack,0.8545338206103034,2
86,SOATJMN12AB0184D1E,d8e6fa08d73821f305b9a3af1cf1e0a704473d82,SOGTDJQ12A8C13324F,A-Punk (Album),Vampire Weekend,0.9043917443836874,1
86,SOATJMN12AB0184D1E,78d77cba6776c72ca78a52aa66f2526eabd86ea7,SOBJBEU12AF729D526,When The Lights Go Out,The Black Keys,0.7557743266894141,5
86,SOATJMN12AB0184D1E,78d77cba6776c72ca78a52aa66f2526eabd86ea7,SORVYXQ12AB018C994,The Only One,The Black Keys,0.8281347879554659,4
86,SOATJMN12AB0184D1E,c53ac12f0b9396ab3f44f7b521d5925b10e991d3,SOATJMN12AB0184D1E,Paradise Circus,Massive Attack,0.8545338206103034,2
86,SOATJMN12AB0184D1E,ca9fb6d60f3261f783936a7ff48df2df176d5b3a,SOATJMN12AB0184D1E,Paradise Circus,Massive Attack,0.8545338206103034,2
86,SOATJMN12AB0184D1E,d8e6fa08d73821f305b9a3af1cf1e0a704473d82,SOGTDJQ12A8C13324F,A-Punk (Album),Vampire Weekend,0.9043917443836874,1
16,SORIMSM12A6D4FB2D5,78d77cba6776c72ca78a52aa66f2526eabd86ea7,SORIMSM12A6D4FB2D5,Let My Love Open The Door (Underdog Album Version),Audio Adrenaline,0.5333708783158672,5
16,SORIMSM12A6D4FB2D5,78d77cba6776c72ca78a52aa66f2526eabd86ea7,SOTKWCX12A8C13EB46,Waste,Phish,0.5986884527656058,4
16,SORIMSM12A6D4FB2D5,98cb9a3feb48d15a8328ce16f1b32609698e11f2,SOFPZCI12A58A7CF79,Brothers & Sisters,Coldplay,0.7724870551264665,3
16,SORIMSM12A6D4FB2D5,8665ae2a21ff60a45bf638c941a61a0cb75d7687,SOCGFSH12A81C238C6,Walking On A Dream,Empire Of The Sun,0.9535355495409568,2
16,SORIMSM12A6D4FB2D5,d8e6fa08d73821f305b9a3af1cf1e0a704473d82,SOXNZOW12AB017F756,Half Of My Heart,John Mayer,1.0,1
16,SOFPZCI12A58A7CF79,78d77cba6776c72ca78a52aa66f2526eabd86ea7,SORIMSM12A6D4FB2D5,Let My Love Open The Door (Underdog Album Version),Audio Adrenaline,0.5333708783158672,5
16,SOFPZCI12A58A7CF79,78d77cba6776c72ca78a52aa66f2526eabd86ea7,SOTKWCX12A8C13EB46,Waste,Phish,0.5986884527656058,4
16,SOFPZCI12A58A7CF79,98cb9a3feb48d15a8328ce16f1b32609698e11f2,SOFPZCI12A58A7CF79,Brothers & Sisters,Coldplay,0.7724870551264665,3
16,SOFPZCI12A58A7CF79,8665ae2a21ff60a45bf638c941a61a0cb75d7687,SOCGFSH12A81C238C6,Walking On A Dream,Empire Of The Sun,0.9535355495409568,2
16,SOFPZCI12A58A7CF79,d8e6fa08d73821f305b9a3af1cf1e0a704473d82,SOXNZOW12AB017F756,Half Of My Heart,John Mayer,1.0,1
96,SOLPVWR12AB0187C42,9ae2abce15efa19998984882900850b927ebf7e1,SOLPVWR12AB0187C42,Sexo,Xutos & Pontapés,0.41606297631392947,2
96,SOLPVWR12AB0187C42,5a44bfcaa1081e8b36ff76ec32c2ef73425ad2e9,SOVHDQC12A8C13D868,Mahna_ Mahna,Cake,0.6434923028658237,1
48,SONMMKG12A6D4F4661,78d77cba6776c72ca78a52aa66f2526eabd86ea7,SORPAZI12A8C13EB5C,Billy Breathes,Phish,0.5516516933936827,5
48,SONMMKG12A6D4F4661,ca9fb6d60f3261f783936a7ff48df2df176d5b3a,SODSHLP12A8C141945,Angelic Proclamation [Medley] (Album Version),BarlowGirl,0.6693398881485961,4
48,SONMMKG12A6D4F4661,d8e6fa08d73821f305b9a3af1cf1e0a704473d82,SOTKLGM12AB017B767,Forces (Album Version),The Boxer Rebellion,0.779736334128304,3
48,SONMMKG12A6D4F4661,d8e6fa08d73821f305b9a3af1cf1e0a704473d82,SOQNZJN12A8C13978A,Edge Of Seventeen,Lindsay Lohan,0.8471216522405174,2
48,SONMMKG12A6D4F4661,296e5769223ae111e530d96c8bcf95fd63d8af9b,SOYMIMI12AB0181E5C,Heads Will Roll,Yeah Yeah Yeahs,0.914268858171953,1
19,SOARBUV12A6310F1B2,78d77cba6776c72ca78a52aa66f2526eabd86ea7,SOAGIAY12AB0183D8F,Run Me Down,The Black Keys,0.7473401652954215,5
19,SOARBUV12A6310F1B2,5a44bfcaa1081e8b36ff76ec32c2ef73425ad2e9,SOAGIAY12AB0183D8F,Run Me Down,The Black Keys,0.7473401652954215,5
19,SOARBUV12A6310F1B2,78d77cba6776c72ca78a52aa66f2526eabd86ea7,SOOLCWH12AB0185691,Till I Get My Way,The Black Keys,0.7523668857222153,4
19,SOARBUV12A6310F1B2,9ae2abce15efa19998984882900850b927ebf7e1,SOBWSGV12AB018B5E0,Naturally,Selena Gomez & The Scene,0.7792340984890923,3
19,SOARBUV12A6310F1B2,7d068212c72cc9bc67ebfcabb93c5ace75b78bee,SOEIBBE12A58A7C909,Army of Me,Björk,0.7930652791693639,2
19,SOARBUV12A6310F1B2,6c966bdfc8ef4699fe1814e18573419b725d94e6,SOQURZV12AB0182BAA,You'll Follow Me Down,Skunk Anansie,0.8925504823938594,1
92,SOUFPNI12A8C142D19,d8e6fa08d73821f305b9a3af1cf1e0a704473d82,SOTWSXL12A8C143349,Love Story,Taylor Swift,1.0,1
92,SOUFPNI12A8C142D19,d8e6fa08d73821f305b9a3af1cf1e0a704473d82,SOTWSXL12A8C143349,Love Story,Taylor Swift,1.0,1
92,SOUFPNI12A8C142D19,ffad6a9352f87dbe61482e8a7dbb1bf8cf37c8be,SOTWNDJ12A8C143984,Marry Me,Train,1.0,1
92,SOUFPNI12A8C142D19,d8e6fa08d73821f305b9a3af1cf1e0a704473d82,SOTWNDJ12A8C143984,Marry Me,Train,1.0,1
92,SOUFPNI12A8C142D19,d8e6fa08d73821f305b9a3af1cf1e0a704473d82,SOTWSXL12A8C143349,Love Story,Taylor Swift,1.0,1
92,SOUFPNI12A8C142D19,d8e6fa08d73821f305b9a3af1cf1e0a704473d82,SOTWSXL12A8C143349,Love Story,Taylor Swift,1.0,1
92,SOUFPNI12A8C142D19,ca9fb6d60f3261f783936a7ff48df2df176d5b3a,SOVDLZN12AB0185BEA,Tighten Up,The Black Keys,1.0,1
92,SOUFPNI12A8C142D19,d8e6fa08d73821f305b9a3af1cf1e0a704473d82,SOVDLZN12AB0185BEA,Tighten Up,The Black Keys,1.0,1
92,SOUFPNI12A8C142D19,78d77cba6776c72ca78a52aa66f2526eabd86ea7,SOVDLZN12AB0185BEA,Tighten Up,The Black Keys,1.0,1
92,SOUFPNI12A8C142D19,d8e6fa08d73821f305b9a3af1cf1e0a704473d82,SOUFPNI12A8C142D19,Heartbreak Warfare,John Mayer,1.0,1
37,SOVWADY12AB0189C63,98cb9a3feb48d15a8328ce16f1b32609698e11f2,SONYKOW12AB01849C9,Secrets,OneRepublic,1.0,1
37,SOVWADY12AB0189C63,ffad6a9352f87dbe61482e8a7dbb1bf8cf37c8be,SONYKOW12AB01849C9,Secrets,OneRepublic,1.0,1
37,SOVWADY12AB0189C63,8665ae2a21ff60a45bf638c941a61a0cb75d7687,SONYKOW12AB01849C9,Secrets,OneRepublic,1.0,1
37,SOVWADY12AB0189C63,d8e6fa08d73821f305b9a3af1cf1e0a704473d82,SONYKOW12AB01849C9,Secrets,OneRepublic,1.0,1
37,SOVWADY12AB0189C63,5a44bfcaa1081e8b36ff76ec32c2ef73425ad2e9,SONYKOW12AB01849C9,Secrets,OneRepublic,1.0,1
37,SOVWADY12AB0189C63,d8e6fa08d73821f305b9a3af1cf1e0a704473d82,SOVWADY12AB0189C63,Party In The U.S.A.,Miley Cyrus,1.0,1
37,SOCQQSU12AB0185BF4,98cb9a3feb48d15a8328ce16f1b32609698e11f2,SONYKOW12AB01849C9,Secrets,OneRepublic,1.0,1
37,SOCQQSU12AB0185BF4,ffad6a9352f87dbe61482e8a7dbb1bf8cf37c8be,SONYKOW12AB01849C9,Secrets,OneRepublic,1.0,1
37,SOCQQSU12AB0185BF4,8665ae2a21ff60a45bf638c941a61a0cb75d7687,SONYKOW12AB01849C9,Secrets,OneRepublic,1.0,1
37,SOCQQSU12AB0185BF4,d8e6fa08d73821f305b9a3af1cf1e0a704473d82,SONYKOW12AB01849C9,Secrets,OneRepublic,1.0,1
37,SOCQQSU12AB0185BF4,5a44bfcaa1081e8b36ff76ec32c2ef73425ad2e9,SONYKOW12AB01849C9,Secrets,OneRepublic,1.0,1
37,SOCQQSU12AB0185BF4,d8e6fa08d73821f305b9a3af1cf1e0a704473d82,SOVWADY12AB0189C63,Party In The U.S.A.,Miley Cyrus,1.0,1
17,SOXAOJC12A8C145B88,7d068212c72cc9bc67ebfcabb93c5ace75b78bee,SOXAOJC12A8C145B88,Not Your Lover,Blitzen Trapper,0.6365150485231215,3
17,SOXAOJC12A8C145B88,ca9fb6d60f3261f783936a7ff48df2df176d5b3a,SOUJXJM12A81C235DA,You Will Leave a Mark,A Silent Film,0.80750586632969,2
17,SOXAOJC12A8C145B88,5a44bfcaa1081e8b36ff76ec32c2ef73425ad2e9,SOTASOO12AB018697C,And It Spread,The Avett Brothers,0.9084032153635371,1
55,SOFGJCW12AF72A812D,78d77cba6776c72ca78a52aa66f2526eabd86ea7,SOOUGOQ12AAF3B25B3,When I Left The Room,Dan Auerbach,0.7911667061695931,5
55,SOFGJCW12AF72A812D,ca9fb6d60f3261f783936a7ff48df2df176d5b3a,SONRYRS12A8C139DCE,The Package,A Perfect Circle,0.801515430174673,4
55,SOFGJCW12AF72A812D,6c966bdfc8ef4699fe1814e18573419b725d94e6,SOSHZYN12A6D4F5925,The Unforgiven II,Metallica,0.8100761574113039,3
55,SOFGJCW12AF72A812D,ca9fb6d60f3261f783936a7ff48df2df176d5b3a,SOBBGTM12A6D4F6199,A Girl Like You,Edwyn Collins,0.8472561907095604,2
55,SOFGJCW12AF72A812D,d8e6fa08d73821f305b9a3af1cf1e0a704473d82,SOFGJCW12AF72A812D,Already Gone,Kelly Clarkson,1.0,1
23,SOXTQKH12A6D4FAC46,9ae2abce15efa19998984882900850b927ebf7e1,SOVVFEW12A6D4F66B8,I'll Fly For You,Spandau Ballet,0.6319213457758883,5
23,SOXTQKH12A6D4FAC46,f0eb3676a2b775f67f3e6ddc3ad43006f50d4aca,SOQNMSW12A8C13B460,The Rocky Road to Dublin (Album Version),Dropkick Murphys,0.6442200776822847,4
23,SOXTQKH12A6D4FAC46,6c966bdfc8ef4699fe1814e18573419b725d94e6,SOWWWOW12A6D4F7815,I Want Tomorrow,Enya,0.766845806719581,3
23,SOXTQKH12A6D4FAC46,9ae2abce15efa19998984882900850b927ebf7e1,SOVQLVQ12A8C132BDA,As I Lay Me Down,Sophie B. Hawkins,0.8087013046327,2
23,SOXTQKH12A6D4FAC46,ffad6a9352f87dbe61482e8a7dbb1bf8cf37c8be,SOLRBSH12AB018AE7B,I Never Told You,Colbie Caillat,1.0,1
49,SOOHDXT12AB0181797,78d77cba6776c72ca78a52aa66f2526eabd86ea7,SOOHDXT12AB0181797,Shes Long Gone,The Black Keys,0.8301845451708101,1
7,SOBCPBL12A8C139768,d8e6fa08d73821f305b9a3af1cf1e0a704473d82,SOPYOCU12AB017A91B,Set Down Your Glass,Snow Patrol,0.7668009929485463,4
7,SOBCPBL12A8C139768,d8e6fa08d73821f305b9a3af1cf1e0a704473d82,SOPYOCU12AB017A91B,Set Down Your Glass,Snow Patrol,0.7668009929485463,4
7,SOBCPBL12A8C139768,d8e6fa08d73821f305b9a3af1cf1e0a704473d82,SOPYOCU12AB017A91B,Set Down Your Glass,Snow Patrol,0.7668009929485463,4
7,SOBCPBL12A8C139768,d8e6fa08d73821f305b9a3af1cf1e0a704473d82,SOPYOCU12AB017A91B,Set Down Your Glass,Snow Patrol,0.7668009929485463,4
7,SOBCPBL12A8C139768,78d77cba6776c72ca78a52aa66f2526eabd86ea7,SOVOLWT12A8C132DA5,Hold On,Kansas,0.8251420463419232,3
7,SOBCPBL12A8C139768,98cb9a3feb48d15a8328ce16f1b32609698e11f2,SOSVPIE12A6D4FA873,Shiver,Coldplay,0.8649306047264143,2
7,SOBCPBL12A8C139768,5a44bfcaa1081e8b36ff76ec32c2ef73425ad2e9,SOWEJXA12A6701C574,Fix You,Coldplay,1.0,1
51,SOKZRYT12AB0187D3E,78d77cba6776c72ca78a52aa66f2526eabd86ea7,SOEKVCJ12AB0185E18,Elevator,The Black Keys,0.7392574149595273,5
51,SOKZRYT12AB0187D3E,ca9fb6d60f3261f783936a7ff48df2df176d5b3a,SOMSXKI12A8AE469C0,Burn My Shadow,UNKLE,0.7967108485483488,4
51,SOKZRYT12AB0187D3E,5a44bfcaa1081e8b36ff76ec32c2ef73425ad2e9,SOGPCNK12AB018BD7D,King of Spain,The Tallest Man On Earth,0.8225305319820893,3
51,SOKZRYT12AB0187D3E,5a44bfcaa1081e8b36ff76ec32c2ef73425ad2e9,SOGSQOK12A8C1438A5,Happiness Is Overrated,The Airborne Toxic Event,0.8476115395028759,2
51,SOKZRYT12AB0187D3E,78d77cba6776c72ca78a52aa66f2526eabd86ea7,SOKTJMZ12AB018C9A0,The Go Getter,The Black Keys,0.9388855727514431,1
97,SOIZPLP12A8AE49604,9ae2abce15efa19998984882900850b927ebf7e1,SOIZPLP12A8AE49604,Picture Perfect,Chris Brown featuring will.i.am,0.6074745483681705,4
97,SOIZPLP12A8AE49604,9ae2abce15efa19998984882900850b927ebf7e1,SOIZPLP12A8AE49604,Picture Perfect,Chris Brown featuring will.i.am,0.6074745483681705,4
97,SOIZPLP12A8AE49604,9ae2abce15efa19998984882900850b927ebf7e1,SOIZPLP12A8AE49604,Picture Perfect,Chris Brown featuring will.i.am,0.6074745483681705,4
97,SOIZPLP12A8AE49604,9ae2abce15efa19998984882900850b927ebf7e1,SOIZPLP12A8AE49604,Picture Perfect,Chris Brown featuring will.i.am,0.6074745483681705,4
97,SOIZPLP12A8AE49604,d4ca0ff508531f8e2f53407924f12a3adfc72a86,SOZASIH12AB018058F,Hollywood,World Party,0.6141442665834006,3
97,SOIZPLP12A8AE49604,ca9fb6d60f3261f783936a7ff48df2df176d5b3a,SOQVMPG12A6701E8AA,Jane Says ( Live )( LP Version ),Jane's Addiction,0.7685421967457599,2
97,SOIZPLP12A8AE49604,c53ac12f0b9396ab3f44f7b521d5925b10e991d3,SORBTUD12A8C142D36,A Thing For Me,Metronomy,0.7802390607366537,1
97,SOIZPLP12A8AE49604,9ae2abce15efa19998984882900850b927ebf7e1,SOIZPLP12A8AE49604,Picture Perfect,Chris Brown featuring will.i.am,0.6074745483681705,4
97,SOIZPLP12A8AE49604,9ae2abce15efa19998984882900850b927ebf7e1,SOIZPLP12A8AE49604,Picture Perfect,Chris Brown featuring will.i.am,0.6074745483681705,4
